review_id,date,bank_name,rating,churn,platform,sex,age,tenure,credit_score,balance,products_number,credit_card,active_member,data_source,content
Cụ thể là tôi quẹt thẻ thanh toán, nhưng bên kia không nhận được, tôi quẹt lần thứ 2 thì bị trừ tiền, thế là số tiềm hơn 2 triệu lần đầu quẹt thẻ chưa được hoàn lại. Tôi vẫn đang đợi xử lý và không biết khi nào sẽ được hoàn tiền."
41296233057,,HSBC Vietnam,1,1,app_store,Female,44,7,301,8725428248.0,1,1,1,real_crawl,"Chỉ xem được giao dịch, còn lại không làm dc gì cả. Rất nản mỗi khi có yêu cầu cập nhật. Gọi vô tổng đài thì phải bấm hàng loạt mới gặp được tổng đài viên, bấm sai cái quay lại từ đầu"
14972930420,,HSBC Vietnam,1,1,app_store,Female,34,5,605,10596662081.0,3,1,1,real_crawl,"Quá kém,bẫy khách hàng"
50195162367,,HSBC Vietnam,2,1,app_store,Female,34,10,438,9985865736.0,1,1,1,real_crawl,"Giao diện đơn điệu, kém smart.  Tk vãng lai  muốn lấy mã QR cho chính TK thì ko có
Tên gọi TK vãng lai cảm giác hơi phèn và ít độ tin cậy. Ng nhận tiền sẽ hơi hoang mang ko biết TK vãng lai là của ai ck cho mình"
87912496655,,HSBC Vietnam,1,1,app_store,Male,22,4,763,2656497217.0,2,0,1,real_crawl,Đây là App ngân hàng vô dụng nhất. Không dùng được gì cả ngoài check số dư
94228560344,,HSBC Vietnam,1,1,app_store,Male,37,12,564,8507484829.0,1,1,1,real_crawl,App ngân hàng kém nhất tôi từng thấy
70347934508,,HSBC Vietnam,5,0,app_store,Female,31,13,718,1980855710.0,3,0,1,real_crawl,Ngon luôn
40436313018,,HSBC Vietnam,1,1,app_store,Female,28,8,392,9003812929.0,1,1,0,real_crawl,"Thủ tục chuyển khoản thì rườm rà, quét mỗi cái mặt cũng phải làm đi làm lại 4-5 lần, đeo kính là ko quét được. Chức năng trên app thì chẳng có gì, phải nhập quá nhiều thứ thừa thải khi chuyển khoản làm mất nhiều thời gian. Nói chung là tệ"
73502369107,,HSBC Vietnam,3,0,app_store,Male,22,1,545,6694118000.0,3,0,1,real_crawl,Detecting face is not good.need to improve
31003763543,,HSBC Vietnam,1,1,app_store,Female,29,4,530,8538223222.0,1,0,0,real_crawl,Chậm
32330615017,,HSBC Vietnam,5,0,app_store,Female,44,10,773,16276846948.0,1,1,1,real_crawl,I need to link my credit card to apple wallet
81629924889,,HSBC Vietnam,2,1,app_store,Male,43,3,327,7617783914.0,1,1,0,real_crawl,"Ôi thật sự lần đầu tiên dùng 1 app ngân hàng mà giao diện ko thân thiện như này. Đăng nhập vào thì xác minh 7749 bước sau cứ thất bại rồi nói lí do là do giấy tờ chụp ko rõ nét, sao từ lúc chụp ko cảnh báo đi ạ 😔 cứ đến cuối mới báo mà làm đi làm lại ko đc, chụp ntn cũng ko được. App vào người dùng đã nhập tên tk thì có thể để cái chỗ cho nhập mk được ko, tại sao cứ bắt làm rất là lằng nhằng, quên mk cũng ko có luôn. Đăng nhập r thì lại báo lỗi, a di đà phật. Thật sự NH nên xem lại cái app dùm em, đăng nhập các ngân hàng khác đơn giản tiện lợi bao nhiêu thì qua đây cồng kềnh lằng nhằng bấy nhiêu."
51446331187,,HSBC Vietnam,1,1,app_store,Male,25,1,826,12449029627.0,1,1,1,real_crawl,K có sao kê tiền hoàn của mỗi khoản chi tiêu hàng tháng nên k biết hoàn đúng hay sai.chi tiêu mua vẫn loại hàng đó mà tháng hoàn tháng k.chi tiêu tận mười mấy triệu mà hoàn lên có 16k^.^ bất cập
76683364828,,HSBC Vietnam,1,1,app_store,Female,38,13,331,8881719627.0,1,1,1,real_crawl,"App khó dùng, giao diện rất nguu"
50120402001,,HSBC Vietnam,1,1,app_store,Male,23,5,566,5694234288.0,2,1,1,real_crawl,"Tải app về bắt đăng ký online mới đăng nhập được. Lên đăng ký online thì bắt nhập mã PIN, loay hoay mãi không biết lấy mã PiN ở đâu call lên tổng đài hỏi thì được giải thích phải soạn cú pháp gửi qua tống đài, soạn xong gửi (tốn phí) nhận được phản hồi chờ 1 ngày, ngày hôm sau lại nhận được tin nhắn yêu cầu soạn cú pháp để lấy mã PIN, soạn tiếp (tốn phí lần 2) thì một lúc sau mới nhận được mã chứ cũng không phải nhận ngay.
Rồi thì lên tạo tài khoản online theo mã PIN đã được cấp sau một hồi lòng vòng đủ kiểu như đánh đố kh.
Xong quay sang đăng nhập trên app thì bị yêu cầu xác thực qua VNEID, thì cũng ok xác thực, xong lại chờ tiếp cỡ 1 ngày. Hôm sau nhận được mail báo ok, vào đăng nhập lại bắt xác thực tiếp?????
Trời chả hiểu có mỗi cái tạo tài khoản qua app mà như đường tam tạng đi thỉnh kinh gặp đủ trở ngại, sao không làm đơn giản nhất cho KH mà cứ bắt kh tự mày mòn như giải câu đố vậy????"
29454633241,,HSBC Vietnam,1,1,app_store,Male,42,2,332,1520329453.0,3,1,1,real_crawl,"Thời buổi này đây là NH duy nhất trên thế giới ko thực hiện  chuyển nhanh 247 được vào 16h10 thứ sáu, tiền trừ của khách và treo ko đến, thứ 2 mới đến omg"
71368889449,,HSBC Vietnam,5,0,app_store,Male,20,2,579,9887444665.0,1,1,0,real_crawl,Dùng ok hơn r đó
14157275424,,HSBC Vietnam,2,1,app_store,Male,32,0,672,10569878126.0,2,0,1,real_crawl,"Thời này còn ck trong vòng 2 ngày làm việc mà ko phải 24/7. App thiếi nhiều chức năng thường có như giới hạn hạn mức giao dịch hằng ngày cho thẻ tín dụng. Số thẻ tn ko được ẩn mấy số đầu mà hiện full,…"
73052719181,,HSBC Vietnam,5,0,app_store,Female,46,12,348,4583299956.0,5,0,0,real_crawl,Ok
66119488369,,HSBC Vietnam,5,0,app_store,Male,32,5,715,6790415019.0,1,1,1,real_crawl,Tốt
98290773547,,HSBC Vietnam,3,0,app_store,Female,25,1,792,8936215798.0,1,1,0,real_crawl,app hơi lỏ mà thui kệ xài tạm tạm :)
54602002969,,HSBC Vietnam,5,0,app_store,Female,29,5,534,5209923754.0,1,0,0,real_crawl,"dễ dùng, đơn giãn"
33438865688,,HSBC Vietnam,1,1,app_store,Male,38,20,723,4412794449.0,2,1,0,real_crawl,"Lời khuyên dành cho mọi người cân nhắc và đọc kĩ điều khoản thanh toán, lãi trả chậm. Mình mới sử dụng thẻ tím dụng 3 tháng và huỷ ngay. 
Các thẻ tín dụng phát hành bời ngân hàng Việt Nam vẫn là tốt nhất. Trải nghiệm xài app tệ, sơ sài trong thời buồi công nghệ này."
57835232709,,HSBC Vietnam,1,1,app_store,Male,34,3,500,10758475017.0,3,0,1,real_crawl,"Ngân hàng trừ phí vô tội vạ .  Không liên hệ được ai hỗ trợ, sài 3 năm không 1 ưu đãi.  Ai sắp mở nên suy nghĩ những ngân hàng khác"
75875342291,,HSBC Vietnam,1,1,app_store,Female,35,6,474,4662822947.0,2,1,1,real_crawl,"Ngân hàng ko hỗ trợ rút bằng vneid khi mất thẻ căn cước, giao dịch của tôi bị gián đoạn, cứng nhắc không linh hoạt, cấp lại cũng cần căn cước, trong thời gian đó 1 tháng thì tiền đâu mà dùng"
20985533616,,HSBC Vietnam,1,1,app_store,Male,26,8,613,8263801033.0,3,1,0,real_crawl,"app chán, chả có tính năng gì, đến đơn giản như cái notification khi nhận tiền còn không có"
48585114362,,HSBC Vietnam,1,1,app_store,Female,25,2,488,11533920936.0,4,1,0,real_crawl,"Ngân hàng này lừa đảo,chuyển tiền vô thì nó nhận,chuyển đi nó báo không đủ số dư và xin lỗi,chuyển ít hơn số dư vẫn báo lỗi"
20418075860,,HSBC Vietnam,2,1,app_store,Male,35,5,314,13380243759.0,2,0,0,real_crawl,"App nhìn thì có vẻ đơn giản nhưng chức năng quá nghèo nàn, sơ sài, không thuận tiện. Thua xa các app NH VN như TCB, VIB...
Không xem được MCC của giao dịch.
Chuyển nội bộ trả thẻ cũng mất 1 ngày."
86777213168,,HSBC Vietnam,3,0,app_store,Female,28,2,513,9784736021.0,1,0,1,real_crawl,Tôi hiện muốn cập nhật lên nhưng không thể. Không biết có vướng về phiên bản IOS hay không ?
10187575991,,HSBC Vietnam,3,0,app_store,Male,43,13,746,13283516462.0,5,0,0,real_crawl,Almost Every weekend after 12 am cannot use QR payment due to Application under maintenance without notice. Please fix it.
31035202937,,HSBC Vietnam,1,1,app_store,Female,44,4,693,12016384400.0,2,0,1,real_crawl,Bắt buộc phải để số dư trên 3 triệu liên tục trong 1 tháng mới không bị trừ 200k
87367726131,,HSBC Vietnam,1,1,app_store,Female,31,9,757,4452686953.0,2,1,1,real_crawl,Useless
14975811581,,HSBC Vietnam,5,0,app_store,Female,25,3,415,5445648571.0,1,0,1,real_crawl,Tin tưởng rất nhiều.
12664414372,,HSBC Vietnam,1,1,app_store,Male,28,6,570,10875000855.0,4,0,1,real_crawl,"Ngân hàng này hình như không có bộ phận chăm sóc khách hàng. Gọi điện thì luôn bận, và gửi email thì 2 ngày không thấy trả lời. Quá tệ"
14441091793,,HSBC Vietnam,1,1,app_store,Male,29,5,832,2779527630.0,1,0,1,real_crawl,Gọi tổng đài tốn phí lúc nào cũng báo bận ngày này qua ngày khác
67230423857,,HSBC Vietnam,1,1,app_store,Female,22,4,451,15641757388.0,3,1,0,real_crawl,Quá nghèo nàn nội dung
76573117663,,HSBC Vietnam,1,1,app_store,Female,52,17,332,6976835650.0,1,1,1,real_crawl,"tệ, vào app toàn báo lỗi"
13002237861,,HSBC Vietnam,3,0,app_store,Female,42,7,370,14079359312.0,2,1,0,real_crawl,"Không có thông báo cho tài khoản ngân hàng, chỉ có thông báo cho thẻ tín dụng."
57804604861,,HSBC Vietnam,1,1,app_store,Male,46,8,737,7475816171.0,3,1,1,real_crawl,Worst app ever
38687951106,,HSBC Vietnam,1,1,app_store,Male,33,12,637,8126355034.0,2,0,1,real_crawl,"Đây là ngân hàng có trải nghiệm tệ nhất trong các ngân hàng tôi sử dụng. Khi chuyển tiền phải lên web. Khi thay đổi điện thoại thì không thể thay đổi khi ở nhà, xoá thiết bị trên điện thoại cũ thì khỏi luôn. Liên hệ trên Chat thì không xử lý được. Gọi điện tổng đài thì không có option cụ thể để chọn, toàn câu giờ. Rườm rà như kiểu né tôi ra vậy. Trải nghiệm này nếu có -100 thì tôi cũng viết."
49267543020,,HSBC Vietnam,1,1,app_store,Male,18,0,790,11437660540.0,1,0,1,real_crawl,"Nhân viên không hỗ trợ. Đổi đt không đăng nhập được dù đã xoá thiết bị cũ.
Nhân viên mất dạy, mất công nhắn dài tử tế như van xin nó mà nó không nhắn lại câu nào."
44697034080,,HSBC Vietnam,1,1,app_store,Female,29,5,732,2745898339.0,4,1,0,real_crawl,K hiểu xác nhận danh tính k đc trong khi đó chia sẻ vs Vneid 🙄
43164805591,,HSBC Vietnam,2,1,app_store,Female,35,4,483,12989442378.0,1,0,1,real_crawl,App ít tính năng. Gọi tổng đài 2 ngày không được
94202280310,,HSBC Vietnam,1,1,app_store,Male,32,0,814,5712014968.0,3,0,1,real_crawl,Deactivate thẻ của khách vô tội va
10866908828,,HSBC Vietnam,1,1,app_store,Male,31,11,622,4880491903.0,4,0,1,real_crawl,"Mình cần huỷ thẻ gọi 7749 cuộc tổng đài nhưng toàn báo bận, gọi từ sáng tới tối k đc lun, lên live chat cũng chậm chạp"
59373675326,,HSBC Vietnam,1,1,app_store,Female,33,9,801,8423823674.0,5,1,0,real_crawl,App ngân hàng lớn mà như app thực tập sinh viết vậy
99388253933,,HSBC Vietnam,1,1,app_store,Male,36,17,807,11631982874.0,1,1,1,real_crawl,"Very bad app, many times not able to access without any notification."
66704580599,,HSBC Vietnam,1,1,app_store,Female,19,0,756,7338318497.0,4,1,1,real_crawl,"Anh em FPT cân nhắc việc đk ngân hàng này làm tk nhận lương nha. Không tạo được mã QR, UI/UX không thuận tiện cho viẹc sử dụng. Lại còn chậm nữa. Cân nhắc nhé!"
22565862415,,HSBC Vietnam,1,1,app_store,Male,18,0,503,7773505108.0,1,0,0,real_crawl,Xác thực khuôn mặt toàn fail. Chuyển khoản cũng ko xong ???
72129272310,,HSBC Vietnam,1,1,app_store,Female,32,2,372,3164480194.0,2,0,1,real_crawl,"Giao diện quá chán, không có mã qr cá nhân, việc chuyển tiền phải qua quá nhiều bước chọn không cần thiết"
72011566680,,HSBC Vietnam,3,0,app_store,Female,29,6,525,9193617107.0,2,1,1,real_crawl,"Chưa thể thanh toán khoản vay từ tài khoản thanh toán, thanh toán tín dụng cùng hệ thống nhưng lại mất thời gian 1 ngày là quá lâu"
58221298694,,HSBC Vietnam,1,1,app_store,Male,50,14,590,1028816947.0,3,1,1,real_crawl,Ko gạch nợ thẻ tín dụng trong ngày như tư vấn
65411884626,,HSBC Vietnam,1,1,app_store,Female,30,10,422,7149655253.0,4,1,1,real_crawl,"HSBC ko cần khách, mỗi lần gọi tổng đài rất lâu mới gặp được nhân viên, sau đó ko giải quyết được gì
Làm việc với nhân viên tại quầy thì nhân viên ngồi, khách hàng phải đứng, lần đầu thấy kiểu phục vụ vậy nên hơi bỡ ngỡ"
78701815574,,HSBC Vietnam,1,1,app_store,Male,40,19,722,15194139264.0,1,1,1,real_crawl,"HSBC GÂY KHÓ DỄ CHO KHÁCH HÀNG, tự ý thu phí và phạt khi không thông báo cho khách hàng. Người sử dụng nên cân nhắc khi sử dụng dịch vụ và mở thẻ của HSBC, khi mở thẻ thì rất nhanh nhưng lúc đóng thẻ thì rất khó khăn. Nhân viên thái độ với khách hàng, thu phí ảo. Gọi số hotline cực kì khó"
24207569674,,HSBC Vietnam,1,1,app_store,Female,35,2,593,11444880251.0,4,0,0,real_crawl,"Đăng nhập không được, toàn nhận được thông báo session expired. Bất kể dùng faceid hay đăng nhập bằng pin. Cài đặt lại hay update app cũng không fix được. Gọi tổng đài 5-7 lần nhưng tổng đài liên tục báo bận chờ mòn mỏi không kết nối được với giao dịch viên"
83894358045,,HSBC Vietnam,1,1,app_store,Female,20,2,487,3557719173.0,3,0,1,real_crawl,Mấy bank khác thì dùng NFc còn Hsbc thì cứ đòi liên kết với Vnedi mới xác thực được.  Quét NFC là xác thực được rồi cần gì phải liên kết với Vnedi quá kém.
55815337408,,HSBC Vietnam,1,1,app_store,Male,29,3,805,6970760252.0,3,1,1,real_crawl,Có việc xác minh danh tính vs VNiD mà mất hơn 1 tuần hỗ trợ không xong.
17320688994,,HSBC Vietnam,1,1,app_store,Female,36,16,424,3350672986.0,3,1,1,real_crawl,Quá nhiều thao tác quá phiền
68411812930,,HSBC Vietnam,1,1,app_store,Male,30,8,719,3738728030.0,2,1,0,real_crawl,Rườm rà đủ thứ chuyện
10268478949,,HSBC Vietnam,1,1,app_store,Female,36,11,657,3892703988.0,1,0,1,real_crawl,Chăm sóc khách hàng chán lắm gọi đợi chục phút k ai nghe mn nên cân nhắc mở thẻ. Thẻ thì cùi mà chăm sóc khách hàng chán
97462585698,,HSBC Vietnam,2,1,app_store,Female,33,2,790,8684029225.0,1,0,1,real_crawl,"Xài hơn 2 năm không thu phí, tự nhiên năm nay thu phí mà phí cao nữa mới ghê, nghĩ sao chuyển khoản phí 15k, phí hằng tháng 35k ? Liên hệ online thì cực khó, như này khác gi đuổi khách? Cạnh tranh ngày càng cao , ngân hàng nên cân nhắc vs từng đối tượng khách hàng cho phù hợp, trải nghiêm hơi thất vọng"
11445890091,,HSBC Vietnam,1,1,app_store,Male,31,5,373,8595909718.0,1,1,1,real_crawl,App và ngân hàng chán đời nhất t từng dùng
63982660674,,HSBC Vietnam,1,1,app_store,Male,39,16,499,7984816920.0,3,0,1,real_crawl,"Ngân hàng làm việc không nhất quán, thông tin ra tận ngân hàng để cập nhật. Bây giờ làm sinh trắc học báo trên hệ thống là thông tin cũ?????"
26744747061,,HSBC Vietnam,1,1,app_store,Female,23,3,465,338366522.0,2,0,0,real_crawl,Không thấy mục quản lý thẻ
65684271122,,HSBC Vietnam,1,1,app_store,Female,19,1,847,3083838559.0,4,1,1,real_crawl,"Liên hệ với ngân hàng số hotline không được. Nhắn mess không trả lời, ngân hàng trực tuyến cũng không trả lời không hiểu xây dựng cái bộ phận Cskh kiểu gì. Nói chung là thấy thất vọng về thái độ phục vụ coi thường khách hàng. Sẽ huỷ thẻ và không có nhu cầu quảng bá ngân hàng tới người thân, bạn bè"
57457669780,,HSBC Vietnam,1,1,app_store,Female,55,1,556,6742388254.0,2,0,1,real_crawl,"Tự động out khỏi app để bắt cập nhật sinh trắc học. Sinh trắc học không quét được cccd, đòi liên kết VNEID. Rác."
86964915954,,HSBC Vietnam,1,1,app_store,Male,24,4,600,3502777498.0,2,1,0,real_crawl,"Dịch vụ kém , tư vấn kém , hỗ trợ lâu,  trên app thì ít chức năng , đổi thẻ xong không dùng được , lien hệ tổng đài lúc nào cũng máy bận , mỗi lần điện lên là một người xử lý khác nhau , lại trình bày lại , rất mất thời gian ,"
16263723888,,HSBC Vietnam,1,1,app_store,Female,45,9,505,7844995323.0,1,1,1,real_crawl,Just same complains with everyone else. The provider clearly does not care about customer feedback. Not sure why it’s still 4+ average stars. Possibly fraud rating?
16103607159,,HSBC Vietnam,1,1,app_store,Male,36,16,437,5053850600.0,2,1,1,real_crawl,"Chất lượng dịch vụ tệ, gọi tổng đài muốn cháy máy từ sáng tới chiều không kết nối được!!!"
57066681960,,HSBC Vietnam,1,1,app_store,Male,32,13,761,10007857127.0,3,1,0,real_crawl,Các ngân hàng nội địa thời điểm này chưa có ngân hàng nào cần xác thực định danh cấp 2. Tự nhiên mỗi anh ngân hàng quốc tế này đòi. Vậy khách chưa xác thực là khỏi xài online luôn. Đang ở nước ngoài phải về quê ở VN gặp CA mới được. Đâu phải ai cũng có sẵn định danh cấp 2 đâu.
96263477782,,HSBC Vietnam,1,1,app_store,Male,47,14,672,4014013227.0,2,0,1,real_crawl,"Khong cap nhat sinh trac hoc duoc, khong add the duoc"
45071854875,,HSBC Vietnam,1,1,app_store,Male,43,2,686,9275107925.0,1,1,1,real_crawl,Bad app
58982832772,,HSBC Vietnam,2,1,app_store,Female,37,16,827,10314747509.0,4,0,0,real_crawl,"App ngân hàng không thân thiện người dùng, thao tác không rõ ràng, còn xấu nữa chứ"
18804398009,,HSBC Vietnam,1,1,app_store,Female,25,2,537,4368528968.0,2,1,1,real_crawl,This app doesn’t help anything but locking the card and it’s described as a new function which other banks did ages ago
50438973238,,HSBC Vietnam,1,1,app_store,Male,33,2,372,10355214242.0,1,0,0,real_crawl,Chuyển khoản trong nước trừ 15.000 ăn cướp à
19936086817,,HSBC Vietnam,5,0,app_store,Female,31,10,782,5884382442.0,5,1,1,real_crawl,"Online banking transactions are convenient and easy to complete.  When visiting Thao Dien branch, the process is smooth and the staff are cinsistently accommodating"
28539146435,,HSBC Vietnam,2,1,app_store,Male,31,7,583,11910477740.0,2,0,1,real_crawl,I need to install app at my I pad max M4 but I can not make my photo vitrification because APP doesn’t accept photo
98376826913,,HSBC Vietnam,1,1,app_store,Female,45,17,464,11995609602.0,3,0,1,real_crawl,"cài rất nhiều app nhưng ko thấy cái app ngân hàng nào ngu xuẩn, ít tính năng và khó dùng như cái này"
40733629462,,HSBC Vietnam,1,1,app_store,Male,45,0,807,1863876833.0,4,1,0,real_crawl,App trải nghiệm cực kì chán
73561746909,,HSBC Vietnam,1,1,app_store,Male,51,15,686,11625092345.0,3,0,1,real_crawl,Giao diện tệ nhất t từng dùng. Mọi dịch vụ đều bất tiện và tệ.
98162553334,,HSBC Vietnam,1,1,app_store,Female,30,6,423,9363769776.0,2,1,0,real_crawl,Một ứng dụng rất tệ và khó dùng nhất tại Việt Nam.
67280400803,,HSBC Vietnam,1,1,app_store,Male,20,1,358,4132779831.0,4,1,1,real_crawl,"App khó dùng, tính năng cùi"
16743859112,,HSBC Vietnam,5,0,app_store,Female,31,1,373,8688045025.0,1,0,1,real_crawl,Thêm nhiều ứng dụng
58360898331,,HSBC Vietnam,1,1,app_store,Female,26,5,602,8159878580.0,3,1,1,real_crawl,"Mãi ko tải được app, ko hiểu kiểu gì"
18246586751,,HSBC Vietnam,1,1,app_store,Female,18,0,434,5273410103.0,3,1,0,real_crawl,"app khó dùng và tính năng tệ, nói chung không đáng để sử dụng, vô app mà nhìn các tính năng giao diện không khác 1 tờ giấy trắng"
73406702185,,HSBC Vietnam,1,1,app_store,Female,43,11,305,5486022135.0,2,1,1,real_crawl,"Stakeholder, PM, dev, test làm app xài xog có thấy nhục ko vậy. Có vấn đề gì lên app đều dẫn qua chăm sóc khách hàng, chăm sóc khách hàng gọi hết 50k cũng ko reach được, chả giải quyết được gì. Mình ko hiểu sao dám release quả app như này luôn á. Tự thấy nhục giùm khi so sánh vs các app local bank Việt Nam"
24255911308,,HSBC Vietnam,1,1,app_store,Female,36,16,450,10950042297.0,2,1,1,real_crawl,Yêu cầu khách hàng KYC nhiều lần. Thẻ tín dụng bị lỗi chip không support đổi khách hàng mà yêu cầu làm thẻ mới và đóng phí. Số lượng ATM rút tiền hạn chế.
29263642078,,HSBC Vietnam,3,0,app_store,Male,27,0,485,3485585002.0,5,0,1,real_crawl,"App cùi, ekyc lởm, đăng ký take time"
14271438986,,HSBC Vietnam,3,0,app_store,Male,25,6,649,3660072240.0,2,0,1,real_crawl,"Các bạn lập trình chừa một khoản trống lớn trong mục thanh toán hoá đơn để làm gì vậy?
Các bạn phải suy nghĩ là giao diện viết để cho khách hàng dùng chứ không phải phòng IT của HSBC dùng."
75693990322,,HSBC Vietnam,1,1,app_store,Female,25,1,303,2101952842.0,2,1,1,real_crawl,"Cty bắt chuyển lương qua mới phải xài, chứ thật sự thấy app siêu dở"
60894495631,,HSBC Vietnam,1,1,app_store,Female,30,8,752,14688982450.0,1,1,1,real_crawl,"Luồng onboarding rất khó chịu. User flow tệ, nhiều lỗi, báo lỗi tối nghĩa khiến user không biết nên làm gì tiếp theo để onboard được"
75797779715,,HSBC Vietnam,1,1,app_store,Female,26,7,840,9754099006.0,1,0,1,real_crawl,Mỗi lần xác nhận khuôn mặt sinh trắc học để chuyển tiền giống như lô tô vậy 😂😂😂😂😂
76548347342,,HSBC Vietnam,2,1,app_store,Male,21,0,636,10267735188.0,1,1,1,real_crawl,Ứng dụng k trực quan lắm. Khá khó dùng. Ngân hàng cần nghiên cứu thêm từ các ứng dụng ngân hàng khác để hiệu chỉnh giao diện dễ dùng hơn cho khách hàng
78908017002,,HSBC Vietnam,1,1,app_store,Male,23,0,717,7770051169.0,4,1,1,real_crawl,"A simple transaction took too many steps, visual authentication take too much time with lots of error for no reason. Terrible."
47851035076,,HSBC Vietnam,1,1,app_store,Female,27,1,665,6374100054.0,2,0,1,real_crawl,Can't scan my VNID card
28116483867,,HSBC Vietnam,1,1,app_store,Female,35,6,406,16053931731.0,2,1,1,real_crawl,"App Vietnam này rất tệ, trải nghiệm rất khó chịu. Học hỏi thêm UI/UX những app bank khác dùm đi trời."
45823716260,,HSBC Vietnam,1,1,app_store,Male,28,6,844,10163441994.0,1,1,1,real_crawl,"Ae đừng dùng cái củ l này, mới mở thẻ trừ luôn phí thường niên, gọi tổng đài để đóng thẻ hoặc phản ánh hết 30k tiền điện thoại chưa gặp được tổng đài viên đâu"
67794660866,,HSBC Vietnam,1,1,app_store,Male,40,10,681,11399899639.0,1,1,1,real_crawl,"So I was trying to make a bank transfer. All went smoothly. The UX was ok at this point. Then suddenly, when I press the confirm button, they realized that I need an extra ID verification. Then the whole transfer was cancelled (all of my time was wasted), then I had to remove my device completely from the app. Then I had to set up my device from scratch. Upload ID doc, take a selfie… then I had to start the transfer all over. Then they asked for the selfie AGAIN. D*mb. Bad. All they needed is to check for the requirements BEFORE making me do anything."
74976005469,,HSBC Vietnam,1,1,app_store,Female,45,2,379,12669770319.0,1,0,1,real_crawl,Đuổi việc Dev dùm
37986391897,,HSBC Vietnam,1,1,app_store,Female,21,1,726,10026179320.0,4,0,0,real_crawl,"Chưa gặp cái app Ngân hàng nào tệ hại như vậy! Lằng nhằng, chuyển khoản mất thời gian, chả có tính năng gì. 1 sao là quá nhiều !"
74620418563,,HSBC Vietnam,2,1,app_store,Male,46,5,688,629238768.0,1,0,0,real_crawl,Lỗi đăng nhập Xác thực xong cứ lỗi quay lại trang đăng nhập . Quá phiền hà
79839160447,,HSBC Vietnam,1,1,app_store,Female,25,0,500,6909232626.0,2,0,1,real_crawl,Trải nghiệm khách hàng quá tệ. Kích hoạt theo hướng dẫn ko làm được. Gọi tổng đài cháy máy cả buổi sáng không ai nghe. Tốn tiền tốn tg mà không giải quyết được vấn đề gì.
71274483254,,HSBC Vietnam,4,0,app_store,Male,49,2,558,5384653580.0,3,0,0,real_crawl,App cần bổ sung thêm mục thông tin chi tiết thẻ.
56959023366,,HSBC Vietnam,1,1,app_store,Female,41,13,457,10057673502.0,4,0,1,real_crawl,"Bắt xác thực sinh trắc học còn đòi tài khoản định danh cấp 2 này nọ. Chạy mấy chục cây số ra tới chi nhánh xác thực trực tiếp luôn, sd đc bài tháng cái khoá ko cho ck trên 10tr, lại đòi xoá app, xác thực qq gì nữa…?"
42785867219,,HSBC Vietnam,1,1,app_store,Female,25,3,669,19995413651.0,2,1,0,real_crawl,Không tìm thấy chức năng cập nhật sinh trắc học trên ứng dụng
18387836036,,HSBC Vietnam,1,1,app_store,Female,33,11,635,5863489889.0,4,1,1,real_crawl,Gọi tổng đài 6 phút không nghe máy
72786472929,,HSBC Vietnam,5,0,app_store,Male,27,7,565,577026813.0,5,1,0,real_crawl,Thật tuyệt vời
49460094813,,HSBC Vietnam,1,1,app_store,Female,18,0,499,10788122280.0,2,0,1,real_crawl,Mang tiếng app của ngân hàng thế giới mà thua tụi con nít viết code
79264721319,,HSBC Vietnam,1,1,app_store,Female,54,19,589,11806667577.0,4,1,0,real_crawl,App quá đơn giản. Không chuyển được ngôn ngữ
48742892267,,HSBC Vietnam,1,1,app_store,Female,27,1,373,11747441195.0,1,1,1,real_crawl,gọi điện tổng đài hỗ trợ nửa tiếng không ai bắt máy
98122527755,,HSBC Vietnam,1,1,app_store,Male,38,7,799,11315952772.0,5,0,1,real_crawl,"App nghèo nàn, liên hệ ngân hàng 10 cuộc để báo phát sinh giao dịch lạ không nghe. 
Không nên dùng!"
16076258907,,HSBC Vietnam,1,1,app_store,Female,21,3,306,6595110283.0,1,1,1,real_crawl,"Không thể xác thực được, quá tệ"
87100991956,,HSBC Vietnam,1,1,app_store,Male,28,4,647,5070915797.0,1,1,1,real_crawl,Ứng dụng ngu nhất mà tôi từng trải nghiệm
93722100078,,HSBC Vietnam,1,1,app_store,Female,19,1,484,5717501485.0,2,1,1,real_crawl,Cái call center dẹp luôn là vừa. Gọi mãi không ai bắt máy. Sợ thật
18452405571,,HSBC Vietnam,1,1,app_store,Male,22,1,841,7823629112.0,3,1,1,real_crawl,"I cannot login in 25/09/2025 , and cannot connect to host lines too"
83157003333,,HSBC Vietnam,2,1,app_store,Female,32,13,806,10085212868.0,5,1,1,real_crawl,"Apple Pay đã ra mắt hơn 1 năm, chưa thấy cập nhật"
93419762968,,HSBC Vietnam,1,1,app_store,Female,23,5,513,8426975691.0,5,1,0,real_crawl,"Mở tài khoản ủng hộ bánh mình làm HSBC nhưng Ko kích hoạt rồi sau đó phát sinh phí thường niên, vẫn làm để hủy mà quài Ko đc. Liên hệ tổng đài mỗi lần điều trình bày lại từ đầu, quá mệt, giờ để lâu Ko xử lý nó liên hệ đến thẻ tín dụng ngân hàng khác của mình, giờ phải nghỉ làm để ra ngân hàng, bực bội."
57641051267,,HSBC Vietnam,1,1,app_store,Female,21,2,317,3427904568.0,3,1,1,real_crawl,Stupid update that forced to use along other app. No transfer narrative included when use ‘share’ option sending transfer screens directly to others.
